Price,Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,Signal_Line,MACD_Histogram,Signal,Portfolio Value,Cumulative Returns
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
215,2020-11-06,116.06160736083984,116.56030801793857,113.55829359507692,115.69979834059455,114457900,113.56209220886231,112.44121270191515,54.550765877950056,-0.1488812429687414,-0.4083010085498912,0.2594197655811498,1,13165.476197673815,0.31654761976738155
216,2020-11-09,113.74410247802734,119.28853898482558,113.48008488932169,117.8315370062038,154515300,113.17751350402833,112.56529744249727,48.49509532806637,-0.025153798471649225,-0.33167156653424285,0.3065177680625936,-1,12902.589476849756,0.29025894768497573
217,2020-11-10,113.40184783935547,114.98596819674147,111.60259072350203,112.99115052154737,138023400,112.93689193725587,112.64496890886471,48.92583906753322,0.04476794667868944,-0.2563836638916564,0.30115161057034584,-1,12902.589476849756,0.29025894768497573
218,2020-11-11,116.84390258789062,116.98080170362327,113.86144904035245,114.59484035768119,112295000,112.86397933959961,113.04486735448623,55.639643294435345,0.37361963069183446,-0.13038300497495822,0.5040026356667927,1,12902.589476849756,0.29025894768497573
219,2020-11-12,116.5700912475586,117.8608595224864,115.94426465731732,116.97101537029141,103162300,112.80080451965333,113.38060296335027,56.33118509630879,0.6051666878187518,0.016726933583783785,0.5884397542349681,1,12872.353621660372,0.28723536216603707
220,2020-11-13,116.6189956665039,117.01991235865556,115.25977774017278,116.79500987439638,81581900,112.82256088256835,113.68902131603157,56.38180304189279,0.7835829205512255,0.17009813097727214,0.6134847895739534,1,12877.75393461877,0.28777539346187697
221,2020-11-16,117.6359634399414,118.31067833952987,115.53357362715566,116.28651871988077,91183000,113.04354515075684,114.06492056592775,55.73153477319943,0.9955636327320718,0.3351912313282321,0.6603724014038397,1,12990.053484712793,0.29900534847127935
222,2020-11-17,116.74609375,117.99774680512712,116.32561585237691,116.90255411211123,74271000,113.14535827636719,114.32027039298225,64.18240224245487,1.0793131768928959,0.48401562044116486,0.595297556451731,1,12891.78885093296,0.28917888509329615
223,2020-11-18,115.41620635986328,117.16656743067172,115.38687190813337,115.98336396144286,76322100,113.2119140625,114.42464524697093,55.42727647805071,1.0265411683824226,0.5925207300294164,0.4340204383530062,1,12744.934880247873,0.27449348802478735
224,2020-11-19,116.01271057128906,116.4234078594296,114.22323422382374,114.98595989049652,74113000,113.36296119689942,114.57588956357266,73.78055340971491,1.0210814843539708,0.6782328808943273,0.3428486034596435,1,12810.804376137481,0.2810804376137481
225,2020-11-20,114.74150085449219,116.13983378749967,114.6926125812959,116.01271532465954,73604300,113.4851016998291,114.59166206746976,69.75271902775641,0.9037606549649126,0.7233384357084445,0.18042221925646817,1,12670.429938519952,0.26704299385199515
226,2020-11-23,111.32878112792969,115.01529835344873,111.2309971280372,114.58503980139257,127959300,113.4361183166504,114.28091150179927,57.503422154879466,0.5293036092509595,0.6845314704169475,-0.15522786116598797,-1,12293.57739717094,0.22935773971709406
227,2020-11-24,112.61956787109375,113.28450962449006,110.09669997199227,111.38747584073998,113874200,113.37602157592774,114.12268829887493,51.00436602628615,0.332862375063641,0.6141976513462862,-0.2813352762826452,1,12293.57739717094,0.22935773971709406
228,2020-11-25,113.46051025390625,114.1645670214996,112.61955438821877,112.99114404913823,76499200,113.62153778076171,114.05962372316363,42.05742411812961,0.24224584462770338,0.5398072900025697,-0.2975614453748663,1,12385.374857107034,0.23853748571070343
229,2020-11-27,114.00813293457031,114.88820409699106,113.64633128922841,113.98857911338008,46691300,113.69334335327149,114.05471983853569,44.17323158521405,0.2121743512094838,0.47428070224395247,-0.26210635103446867,1,12445.153472284244,0.2445153472284245
230,2020-11-30,116.41363525390625,118.29111497501631,114.22323478550325,114.37969515914972,169410200,114.20072746276855,114.27937844952335,57.53720447414417,0.3780880459290046,0.4550421709809629,-0.07695412505195831,1,12707.73864731954,0.270773864731954
231,2020-12-01,120.00235748291016,120.73574867600769,117.35237153377064,118.3302264579007,127728200,114.89193992614746,114.82442407175066,65.74886772394308,0.7900485481405752,0.5220434464128854,0.2680051017276899,1,13099.484374222931,0.30994843742229317
232,2020-12-02,120.35440063476562,120.63797949284637,118.21289570055283,119.3178692147776,89004200,115.51924362182618,115.3510885063235,59.82479995012099,1.1318894375068709,0.6440126446316825,0.48787679287518837,-1,13137.91348397971,0.31379134839797107
233,2020-12-03,120.2175064086914,121.03890109820081,119.50366891481015,120.78465668744884,78967600,115.91957664489746,115.81455687797758,60.28682457438934,1.3758941340756223,0.7903889425204704,0.5855051915551519,-1,13137.91348397971,0.31379134839797107
234,2020-12-04,119.54277801513672,120.13927018325414,118.8289405570736,119.88502578525937,78260400,116.0870346069336,116.16962555770702,57.964799305662936,1.4975617124248402,0.9318234965013444,0.5657382159234957,1,13137.91348397971,0.31379134839797107
235,2020-12-07,121.00955963134766,121.81140045533569,119.54277709036162,119.60144600465969,86712000,116.33443222045898,116.6305716599585,58.97031938089168,1.6928273034511534,1.0840242578913062,0.6088030455598472,1,13299.1147735401,0.32991147735400994
236,2020-12-08,121.62561798095703,122.21233702536856,120.36418397218033,121.61584480120804,82225500,116.72850799560547,117.10629035719646,63.16626571701368,1.8756659419340451,1.242352594699854,0.6333133472341912,1,13366.82042195013,0.33668204219501296
237,2020-12-09,119.08320617675781,123.1608606084118,118.32048030729081,121.7723080019235,115089200,117.01257591247558,117.29456805429754,59.28686945583897,1.7947269997616218,1.3528274757122076,0.4418995240494141,1,13087.405915454483,0.3087405915454482
238,2020-12-10,120.51085662841797,121.12691009664137,117.48928804587463,117.83153582797534,81312200,117.19592361450195,117.60088125183282,60.931588227768536,1.8247472150038675,1.4472114235705398,0.3775357914333277,1,13244.306636942658,0.32443066369426576
239,2020-12-11,119.69923400878906,120.04148176635128,117.88042311381089,119.7187878261748,86939800,117.35238075256348,117.80072437154294,62.32378740167635,1.762727662245993,1.5103146713056306,0.2524129909403625,1,13155.108209941276,0.3155108209941275
240,2020-12-14,119.08320617675781,120.61843855670742,118.84852301548563,119.88504714984404,79184500,117.47559127807617,117.92286549584912,72.38860414524481,1.6449069586725642,1.5372331287790173,0.1076738298935469,1,13087.405915454483,0.3087405915454482
241,2020-12-15,125.04810333251953,125.06766461171497,121.38114682979396,121.58649549869354,157243700,117.84619827270508,118.60145957553202,78.25706854724143,2.009684163925982,1.6317233358084104,0.3779608281175717,1,13742.956205270495,0.37429562052704957
242,2020-12-16,124.97966003417969,125.52725651199772,123.75734113873409,124.58852395599108,98208600,118.25787658691407,119.20890723826037,77.14295987085036,2.2671160227164933,1.758801873190027,0.5083141495264663,1,13735.434193927967,0.37354341939279667
243,2020-12-17,125.84994506835938,126.71046230835884,125.20455713835977,126.04551309902716,94359800,118.77956352233886,119.84138703160312,77.48531819028588,2.512396017114085,1.9095207019748388,0.6028753151392463,1,13831.079699874026,0.3831079699874027
244,2020-12-18,123.85511779785156,126.24108638359085,123.32707520295313,126.1041872805181,192541500,119.17168388366699,120.22364710457917,67.60764752138653,2.5168041390988947,2.0309773893996503,0.48582674969924433,1,13611.845476522645,0.3611845476522646
245,2020-12-21,125.39033508300781,125.46856526890375,120.71618965212184,122.25142161323427,121251600,119.70412559509278,120.71571262633428,64.12100087299851,2.614043743012857,2.147590660122292,0.4664530828905651,1,13780.56793894475,0.378056793894475
246,2020-12-22,128.9595184326172,131.4334903171584,126.77889110285736,128.6954934124312,168904800,120.58566246032714,121.50083698883742,69.2982882391469,2.945160124475393,2.3071045529929126,0.6380555714824805,1,14172.826031271261,0.4172826031271262
247,2020-12-23,128.05987548828125,129.49730836550714,127.88385385949238,129.23329830364477,88223700,121.35767784118653,122.12550732211778,67.00590855292567,3.0992523237998455,2.4655341071542995,0.633718216645546,1,14073.95405117003,0.407395405117003
248,2020-12-24,129.04751586914062,130.50452508142843,128.19678685760132,128.411916135144,54930100,122.13702812194825,122.78474623135806,70.33474001246391,3.2634468428399828,2.6251166542914364,0.6383301885485464,1,14182.49706892868,0.4182497068928681
249,2020-12-28,133.6629638671875,134.29856346589938,130.55337810331247,131.02275911125363,124486200,123.1197696685791,123.8207669585799,73.85692236212023,3.7230828807602023,2.84470989958519,0.8783729811750125,1,14689.741065554466,0.4689741065554467
250,2020-12-29,131.88328552246094,135.71647493804102,131.36502361939029,134.99287186176662,121047300,123.89325218200683,124.58862586942571,68.52703196918364,3.8987996478618356,3.0555278492405193,0.8432717986213163,1,14494.152001032566,0.44941520010325653
251,2020-12-30,130.75877380371094,132.97850886568028,130.44585303687674,132.57758472850526,96452100,124.43107299804687,125.17625900602431,72.22641154284997,3.90233407588606,3.224889094569628,0.677444981316432,1,14370.56663755048,0.43705666375504815
252,2020-12-31,129.7515869140625,131.7561927189475,128.80306633693473,131.1108048151708,99116600,124.90093231201172,125.61200452107558,67.87747914763226,3.7802867781452107,3.3359686312847447,0.444318146860466,1,14259.87543195775,0.4259875431957749
253,2021-01-04,126.54422760009766,130.6512158907849,123.9529101845831,130.56321251590714,143301900,125.21726837158204,125.70078767145864,62.119173236717145,3.3857277616713333,3.3459204573620625,0.03980730430927082,1,13907.382292024437,0.3907382292024437
254,2021-01-05,128.1087646484375,128.8226094660816,125.58589722438096,126.03571704206242,97664900,125.64556770324707,125.9301188121233,65.46062278578154,3.162822909182779,3.309300947726206,-0.14647803854342678,-1,14079.327036197665,0.4079327036197664
255,2021-01-06,123.79644775390625,128.14790719971865,123.58131844938153,124.89164809492219,155088000,125.784912109375,125.72691204467405,47.727260763014876,2.608136302009086,3.1690680185827818,-0.5609317165736956,-1,14079.327036197665,0.4079327036197664
256,2021-01-07,128.02078247070312,128.71506612744008,125.02854837897873,125.51747590823786,109578200,126.1046703338623,125.94537589477206,54.7979083071655,2.480814392862399,3.0314172934387056,-0.5506029005763065,-1,14079.327036197665,0.4079327036197664
257,2021-01-08,129.125732421875,129.6928900099866,127.34602948115784,129.49730710859052,105158200,126.60679664611817,126.24826699259138,55.130147484392,2.440933526896657,2.913320540130296,-0.47238701323363896,-1,14079.327036197665,0.4079327036197664
258,2021-01-11,126.12373352050781,127.2873833559887,125.65436729910552,126.32908963536809,100384500,126.88744049072265,126.23640666191676,53.44418431931978,2.142395232063464,2.7591354785169298,-0.6167402464534657,-1,14079.327036197665,0.4079327036197664
259,2021-01-12,125.94770812988281,126.81799835276558,124.05066732652733,125.6543486896219,91951100,127.19986419677734,126.20891156362782,50.88262285511869,1.8700410356393036,2.5813165899414043,-0.7112755543021008,-1,14079.327036197665,0.4079327036197664
260,2021-01-13,127.99140930175781,128.5390055815667,125.64456383946846,125.90857388238231,88636800,127.64527435302735,126.37867325297353,48.38913367250407,1.7983774021729033,2.424728752387704,-0.6263513502148008,-1,14079.327036197665,0.4079327036197664
261,2021-01-14,126.05529022216797,128.09900356831466,125.9086030212775,127.90343555467703,90221800,127.69563369750976,126.34787486908728,46.775722736575645,1.5672881057613353,2.2532406230624304,-0.6859525173010952,-1,14079.327036197665,0.4079327036197664
262,2021-01-15,124.32447052001953,127.33626538147004,124.18757143181185,125.92815194797302,111598500,127.66287422180176,126.15516969298558,42.58059119022582,1.2303033177374658,2.0486531619974375,-0.8183498442599717,-1,14079.327036197665,0.4079327036197664
263,2021-01-19,124.99919128417969,125.8597083545234,124.12890103653892,124.95029555593172,90757300,127.62033653259277,126.04507651119454,34.46698966178528,1.0060872249139976,1.8401399745807496,-0.834052749666752,-1,14079.327036197665,0.4079327036197664
264,2021-01-20,129.10618591308594,129.55600574850897,125.70325491611274,125.81081955583028,104319500,127.8828899383545,126.3366107399461,45.404523161203265,1.1465774676013751,1.7014274731848749,-0.5548500055834997,-1,14079.327036197665,0.4079327036197664
265,2021-01-21,133.83900451660156,136.57700140751876,130.63164141951881,130.83699752771275,120150900,128.3053234100342,127.0511244329609,54.55333692428593,1.6211285438608058,1.6853676873200611,-0.0642391434592553,-1,14079.327036197665,0.4079327036197664
266,2021-01-22,135.9902801513672,136.75300573508719,132.0299650538176,133.26205678423892,114459400,128.65686149597167,127.90247259661865,58.920582058166545,2.1460651523204746,1.7775071803201439,0.3685579720003307,1,14079.327036197665,0.4079327036197664
267,2021-01-25,139.75502014160156,141.87696347838846,133.51630112169943,139.90170732873602,157611700,129.2416187286377,129.03128664852179,68.59347145067014,2.833204828798216,1.9886467100157583,0.8445581187824578,-1,14469.097580605418,0.4469097580605417
268,2021-01-26,139.98971557617188,141.1044696012595,138.23934689307262,140.419974133378,98390600,129.78872871398926,130.07494654639322,67.37209158081727,3.3579970335963765,2.262516774731882,1.0954802588644945,1,14469.097580605416,0.4469097580605417
269,2021-01-27,138.91409301757812,141.10449381150278,137.30063807210604,140.2537497289202,140843800,130.0512851715088,130.9167700198394,74.41573509414135,3.645086596401171,2.5390307390657396,1.1060558573354315,1,14357.923072562895,0.4357923072562895
270,2021-01-28,134.0541229248047,138.84562082531298,133.67276011557627,136.43031805990591,142621100,130.159827041626,131.215565534598,59.54810115455907,3.4407849462246816,2.719381580497528,0.7214033657271535,1,13855.604875674351,0.3855604875674352
271,2021-01-29,129.03775024414062,133.71189587363907,127.3265040222691,132.82204425725396,177523800,130.07377586364746,131.00815455455444,49.87610194278858,2.841341844680443,2.743773633334111,0.09756821134633187,1,13337.121174793356,0.3337121174793356
272,2021-02-01,131.1694793701172,132.382025036544,128.0305580092376,130.78811648710231,106239800,130.1446704864502,131.02351882270327,57.28404465612485,2.509365192896837,2.6968919452466564,-0.18752675234981941,-1,13557.45305140461,0.3557453051404609
273,2021-02-02,132.0006561279297,133.29141701118044,131.62906644112428,132.72425930217142,83305400,130.4174919128418,131.11657951843912,58.575826427967655,2.286977469838945,2.614909050165114,-0.3279315803261693,1,13557.45305140461,0.3557453051404609
274,2021-02-03,130.973876953125,132.76335306388887,130.65118307208098,132.75356496632725,89880900,130.56074752807618,131.10298879793302,54.35093959940699,2.0047713427312317,2.4928815086783382,-0.48811016594710654,1,13451.995163050757,0.3451995163050756
275,2021-02-04,134.3474884033203,134.35726158111493,131.60949161173116,133.28163010930348,84183100,131.0882995605469,131.41198876035088,61.61003940603599,2.0299432808506594,2.4002938631128026,-0.3703505822621431,1,13798.490250206814,0.3798490250206814
276,2021-02-05,133.93128967285156,134.57764200690855,133.04991099417794,134.50909763745554,75693800,131.3838249206543,131.65192218058905,63.964737287468296,1.9933305897005766,2.3189012084303573,-0.32557061872978066,1,13755.743532774473,0.37557435327744737
277,2021-02-08,134.0782012939453,134.1271700987044,132.12935643271075,133.21639814836522,71297200,131.6314483642578,131.8829963818611,63.40316773230878,1.9536488602576867,2.245850738795823,-0.2922018785381364,1,13770.832453270095,0.37708324532700943
278,2021-02-09,133.19679260253906,135.02812408017564,133.04011336544966,133.79417608953227,76774200,131.98510131835937,132.00811983144948,56.674550850495955,1.8299835770747848,2.1626773064516156,-0.33269372937683084,1,13680.305199062668,0.3680305199062668
279,2021-02-10,132.5896453857422,134.1565575863222,131.6201167805253,133.65709666400645,73046600,132.31719818115235,132.0635032175726,47.64428665139885,1.6638069125337438,2.0629032276680412,-0.39909631513429744,-1,13617.946646245802,0.3617946646245802
280,2021-02-11,132.33499145507812,133.56892438093112,131.00312094041448,133.08905410484374,64280000,132.53437728881835,132.08935924019215,42.57689349594656,1.4943364838798345,1.9491898789104,-0.45485339503056554,-1,13617.946646245802,0.3617946646245802
281,2021-02-12,132.57003784179688,132.72673203035987,130.92479369142617,131.57114601186336,60145100,132.8601146697998,132.13513815463068,32.96697175094647,1.3632811705259371,1.8320081372335075,-0.4687269667075704,-1,13617.946646245802,0.3617946646245802
282,2021-02-16,130.43511962890625,133.19678338492807,130.0433842053432,132.6875497490638,80576300,133.16564712524413,131.9732316283712,29.221502361999868,1.0747596724764605,1.6805584442820982,-0.6057987718056377,-1,13617.946646245802,0.3617946646245802
283,2021-02-17,128.1337432861328,129.48520458494897,126.79208471411921,128.53526656232907,97918500,133.3223747253418,131.60756607196754,27.7424619039068,0.6528765150657421,1.4750220584388272,-0.8221455433730851,-1,13617.946646245802,0.3617946646245802
284,2021-02-18,127.02713775634766,127.31113293944304,124.77470703109024,126.52767682502535,96856700,133.2184223175049,131.17133480381327,32.830807281501464,0.22662486497401346,1.2253426197458643,-0.9987177547718509,-1,13617.946646245802,0.3617946646245802
285,2021-02-19,127.18379211425781,128.00642909202372,126.13593153421607,127.54614927532383,87668800,132.8856616973877,130.79156883337942,44.05943256558039,-0.09741895614746454,0.9607903045671986,-1.0582092607146631,-1,13617.946646245802,0.3617946646245802
286,2021-02-22,123.39384460449219,127.03690216446014,123.0021166193663,125.36226484125724,103916400,132.25583992004394,130.08702366872348,27.478164713328155,-0.6525212503276805,0.6381279935882228,-1.2906492439159032,-1,13617.946646245802,0.3617946646245802
287,2021-02-23,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000,131.43092575073243,129.4365201531661,23.612609588381915,-1.0909316938423217,0.29231605610211386,-1.3832477499444356,-1,13617.946646245802,0.3617946646245802
288,2021-02-24,122.75728607177734,122.96294158036311,119.70182426240041,122.35577030880219,111039900,130.5693042755127,128.80040262160526,24.388843731673873,-1.461825609317458,-0.058512276981800504,-1.4033133323356575,-1,13617.946646245802,0.3617946646245802
289,2021-02-25,118.48747253417969,123.8443336867004,118.04678320459273,122.10115193451716,148199500,129.54797325134277,127.8182188037552,3.1800479099530747,-2.0763649351611235,-0.4620828086176651,-1.6142821265434584,-1,13617.946646245802,0.3617946646245802
290,2021-02-26,118.75189971923828,122.26764174133282,118.69313565902812,120.05438475371218,164560400,128.78286209106446,126.95475984332502,4.784135302633274,-2.5130854299894168,-0.8722833328920154,-1.6408020970974013,-1,13617.946646245802,0.3617946646245802
291,2021-03-01,125.14681243896484,125.28391610304169,120.25023166025078,121.19037427317316,116307900,128.58831520080565,126.7825743762431,30.612150936571624,-2.3164707240221247,-1.1611208111180373,-1.1553499129040874,-1,13617.946646245802,0.3617946646245802
292,2021-03-02,122.53205871582031,126.05759591790385,122.42433332459193,125.75401025440044,102260900,128.15644416809081,126.37776336096475,28.469710766561633,-2.3446136790390852,-1.397819384702247,-0.9467942943368381,-1,13617.946646245802,0.3617946646245802
293,2021-03-03,119.53533935546875,123.10984517040185,119.31988858452522,122.22845904908286,112966300,127.53317832946777,125.7261039318699,25.964575346360476,-2.578998294433262,-1.6340551666484502,-0.9449431277848119,-1,13617.946646245802,0.3617946646245802
294,2021-03-04,117.64524841308594,121.043476706908,116.16648638094867,119.23174329287419,178155000,126.86674690246582,124.95649864436668,24.489732105711965,-2.8840191560924637,-1.884047964537253,-0.9999711915552107,-1,13617.946646245802,0.3617946646245802
295,2021-03-05,118.90857696533203,119.41782559806704,115.13821090718523,118.47768289716012,153766600,126.09480133056641,124.38050610350624,27.093541108652985,-2.989350953440095,-2.1051085623178216,-0.8842423911222732,-1,13617.946646245802,0.3617946646245802
296,2021-03-08,113.95321655273438,118.49724244204093,113.80631765043067,118.42869061717768,154376600,125.09589767456055,123.38743090819463,24.75241114265559,-3.4331085944930066,-2.3707085687528586,-1.062400025740148,-1,13617.946646245802,0.3617946646245802
297,2021-03-09,118.58538818359375,119.53532603787087,116.33296553737974,116.56799931968267,129525800,124.32125701904297,122.93009350585169,36.348315489191855,-3.3721402504688314,-2.570994905096053,-0.8011453453727784,-1,13617.946646245802,0.3617946646245802
298,2021-03-10,117.49835205078125,119.64304928541645,116.97930822801749,119.17298172916317,111943300,123.53633499145508,122.41278479584498,36.368666805349434,-3.372659213745834,-2.731327766826009,-0.6413314469198248,-1,13617.946646245802,0.3617946646245802
299,2021-03-11,119.43740844726562,120.66155375457802,118.75189006380668,120.00541366304019,103026500,122.87872314453125,122.1294156197898,39.456162657726495,-3.1799483845282595,-2.8210518903664594,-0.35889649416180003,-1,13617.946646245802,0.3617946646245802
300,2021-03-12,118.5266342163086,118.66373788163727,116.69531777016583,117.90966772232956,88105100,122.18830528259278,121.78629358136301,42.81168231344042,-3.0653797432001966,-2.8699174609332068,-0.1954622822669898,-1,13617.946646245802,0.3617946646245802
301,2021-03-15,121.4254150390625,121.43521029322805,117.92925646093556,118.89878489040193,92403800,121.63107414245606,121.75192419638202,47.49933377380313,-2.709443109652824,-2.8378225906771304,0.1283794810243064,1,13617.946646245802,0.3617946646245802
302,2021-03-16,122.97273254394531,124.58860573684278,122.14031528444951,123.10004095769754,115227900,121.25795478820801,121.86819165805471,50.28600701633275,-2.2762657968298754,-2.7255112319076793,0.4492454350778039,1,13791.47940476689,0.37914794047668887
303,2021-03-17,122.17948913574219,123.25673544318819,119.80953829345351,121.48417554210349,111932600,120.96024208068847,121.89783903688209,55.39958394014308,-1.9742201877588172,-2.575253023077907,0.6010328353190899,1,13702.516592435375,0.3702516592435374
304,2021-03-18,118.03697967529297,120.63216908388519,117.8313241711299,120.3383712370296,121229700,120.51073417663574,121.53013814530217,49.06094808307382,-2.0455331269240418,-2.4693090438471343,0.4237759169230926,1,13237.931210570976,0.3237931210570977
305,2021-03-19,117.5081558227539,118.91837362659142,117.2045701733795,117.42002094580913,185549500,120.02695236206054,121.1470922098214,38.13871959671263,-2.120279547533258,-2.399503144584359,0.279223597051101,1,13178.623239444649,0.3178623239444649
306,2021-03-22,120.83781433105469,121.30788935180463,117.77255759358718,117.84110942248937,111912300,119.89915084838867,121.11763717374838,47.426323843625894,-1.8890650439577144,-2.29741552445903,0.4083504805013156,1,13552.046808980494,0.35520468089804935
307,2021-03-23,120.00542449951172,121.67025927915492,119.61369647148078,120.77908530018541,95467100,119.7365852355957,121.01171215715442,50.76435262316293,-1.7527877408924581,-2.1884899677457157,0.43570222685325755,1,13458.693697433106,0.3458693697433106
308,2021-03-24,117.6060791015625,120.35796270962354,117.58649606502367,120.27961562028884,88530500,119.47902488708496,120.68736615185995,49.937348741263726,-1.8174437575194275,-2.1142807257004583,0.2968369681810308,1,13189.605404799504,0.3189605404799505
309,2021-03-25,118.09574890136719,119.14362451394697,116.53863957243502,117.067471270447,98844700,119.45943870544434,120.44054546133682,48.66688906245659,-1.8083265926983643,-2.0530898991000397,0.24476330640167543,1,13244.522221067933,0.32445222210679336
310,2021-03-26,118.70291137695312,118.96733092540138,116.4602764641392,117.86069887793691,94071200,119.45698928833008,120.27505650091933,59.085824903559654,-1.7321411909519497,-1.988900157470422,0.2567589665184722,1,13312.615924478147,0.3312615924478146
311,2021-03-29,118.87920379638672,120.04459257191542,118.23285893048003,119.13382812372708,80819200,119.14360885620117,120.1421181481067,50.67755464544808,-1.6386490599313959,-1.918849937962617,0.28020087803122107,1,13332.387244684973,0.33323872446849734
312,2021-03-30,117.42000579833984,117.90966386466187,116.40151612379933,117.6256612896044,85671900,118.88800621032715,119.88286935289082,49.82237810959386,-1.6631294350736567,-1.867705837384825,0.20457640231116825,1,13168.737151520223,0.31687371515202223
313,2021-03-31,119.62348175048828,120.96514023474477,118.64416549787944,119.13382362418386,118323800,118.89241333007813,119.85816577170964,50.41685624518647,-1.487580314742246,-1.7916807328563094,0.3041004181140634,1,13415.85854651805,0.3415858546518049
314,2021-04-01,120.45590209960938,121.61149560560744,119.95644870617548,121.10225442894621,75089100,119.0329460144043,119.91509304103342,54.337326707097816,-1.2666854454388243,-1.6866816753728124,0.4199962299339881,1,13509.215080633527,0.35092150806335276
315,2021-04-05,123.2959213256836,123.55054565089928,120.52445445607012,121.30791046984596,88651200,119.25231323242187,120.23707668719057,54.21636065773375,-0.8526302626175237,-1.5198713928217549,0.6672411302042311,1,13827.725256469033,0.38277252564690345
316,2021-04-06,123.5995101928711,124.5004794020054,123.05109545193551,123.88351281845287,80171300,119.73462791442871,120.55730844963632,51.496761174467345,-0.4942935543338365,-1.3147558251241713,0.8204622707903348,1,13861.772963816162,0.38617729638161613
317,2021-04-07,125.25454711914062,125.27413015621103,122.55163223644253,123.22736282501452,83466700,120.06808586120606,121.00466451339864,57.053017587134214,-0.0758867083768564,-1.0669820017747085,0.9910952933978521,1,14047.386532048598,0.4047386532048598
318,2021-04-08,127.66371154785156,127.69308985016066,125.86177260469603,126.28287156658317,88844600,120.57635383605957,121.63885946906082,73.98737625578727,0.4449737858555807,-0.7645908442486506,1.2095646301042313,1,14317.576035964765,0.4317576035964765
319,2021-04-09,130.2490692138672,130.2882352912627,126.79208383544986,127.11526001089155,106686700,121.11693687438965,122.45887944475668,78.79591416561223,1.0542238012941283,-0.40082791514009486,1.4550517164342232,1,14607.525736741469,0.4607525736741469
320,2021-04-12,128.52548217773438,130.10218208699078,127.92809861104266,129.77900590076266,91420000,121.61687927246093,123.0366511336117,68.73513944472003,1.3820483654784823,-0.044252659016379425,1.4263010244948617,1,14414.224224939622,0.44142242249396224
321,2021-04-13,131.64947509765625,131.87472859216342,129.20118449529105,129.7006453418087,91266500,122.12808227539062,123.85692008256832,75.52589352644279,1.8723485462380012,0.3390675820344967,1.5332809642035046,1,14764.582252483195,0.4764582252483194
322,2021-04-14,129.29910278320312,132.20767277981324,128.93676060999385,132.14891620504176,87222800,122.44440078735352,124.37522319691449,75.68840861489612,2.04765547136401,0.6807851599003993,1.3668703114636105,1,14500.986325990054,0.4500986325990053
323,2021-04-15,131.718017578125,132.20767563603624,130.87580512079055,131.05208979209115,89347100,122.92132720947265,125.07453694750596,77.58819424829927,2.354630960771445,1.0155543200746084,1.3390766406968364,1,14772.269340410583,0.4772269340410582
324,2021-04-16,131.3850860595703,131.88453202216365,130.5232828834735,131.52218975184192,84922400,123.58873252868652,125.67554162484542,75.97278532317429,2.5417467819236634,1.3207928124444195,1.220953969479244,1,14734.930833846098,0.4734930833846098
325,2021-04-19,132.05099487304688,132.66796887044893,130.5820205502264,130.74850251363117,94264200,124.31587448120118,126.28272764848366,76.44516457718905,2.712502652198623,1.5991347803952602,1.1133678718033626,1,14809.6129808272,0.48096129808272003
326,2021-04-20,130.35675048828125,132.7266933629323,129.0836367276701,132.2272475934697,94812300,124.7918212890625,126.67072982370247,75.7304126438041,2.68022063209429,1.8153519507350664,0.8648686813592237,1,14619.60226824271,0.46196022682427107
327,2021-04-21,130.73870849609375,130.98353753822127,128.58421591400736,129.62228866171944,68847100,125.3284854888916,127.05815636393022,73.83451925565501,2.6548542109025135,1.983252402768556,0.6716018081339574,1,14662.439130441811,0.4662439130441811
328,2021-04-22,129.21095275878906,131.37523270585243,128.69191648497699,130.28819137060572,84566500,125.90872917175292,127.26318459201201,68.22994144391738,2.4828532327945823,2.0831725687737612,0.39968066402082103,1,14491.100238065628,0.44911002380656284
329,2021-04-23,131.54177856445312,132.3252196854989,129.4264516739939,129.4264516739939,78657500,126.58103065490722,127.67066973224449,67.54166059385153,2.5057348300815647,2.167685021035322,0.3380498090462427,1,14752.50400969791,0.4752504009697911
330,2021-04-26,131.9334716796875,132.2664355811857,130.79746137003406,132.0411970528991,66905100,127.24255867004395,128.0766508700962,67.66287747593393,2.5263527991988326,2.239418576668024,0.28693422253080847,1,14796.43267111733,0.479643267111733
331,2021-04-27,131.61032104492188,132.6092278860221,131.33611366786397,132.21749238795275,66015800,127.87911453247071,128.41319088674624,64.27631335419949,2.48793773520174,2.289122408374767,0.19881532682697278,1,14760.191097625298,0.4760191097625299
332,2021-04-28,130.81707763671875,132.22729554802524,130.32741946991408,131.5319743761628,107760100,128.54896812438966,128.64213248198172,57.637511724631366,2.366209219618554,2.3045397706235247,0.06166944899502935,1,14671.228285293784,0.4671228285293785
333,2021-04-29,130.71908569335938,134.2348412265288,129.7103914844549,133.64724569332176,151101000,129.1037483215332,128.83993754973199,51.29434267662485,2.2360555071458634,2.2908429179279928,-0.05478741078212934,-1,14660.238419160729,0.46602384191607293
334,2021-04-30,128.7409210205078,130.79747618312226,128.35898828008084,129.05429445059093,109839500,129.51799926757812,128.83050740409158,50.585077155262795,1.9507988011674797,2.2228340945758904,-0.2720352934084107,-1,14660.238419160729,0.46602384191607293
